"Date","SG-Std.","SG-AQR","SG-Armor","SwanGuard","Momentum","Sentiment","DeathX","DoubleX","Delta","McClellan"
"02/28/1997","3.26","3.26","1.37","16.8","3.44",".76","3.01","2.59","69.42","-110.88"
"03/03/1997","3.25","3.25","1.37","16.6","3.43",".76","3.04","2.59","68.05","-100.07"
"03/04/1997","3.24","3.24","1.37","16.6","3.42",".76","3.05","2.59","66.51","-74.34"
"03/05/1997","3.25","3.25","1.37","16.1","3.42",".76","3.06","2.59","65.99","-30.47"
"03/06/1997","3.24","3.24","1.37","16.1","3.42",".76","3.08","2.59","65.22","-28.04"
"03/07/1997","3.25","3.25","1.37","15.8","3.42",".76","3.09","2.60","64.99","15.55"
"03/10/1997","3.26","3.26","1.37","15.3","3.43",".76","3.11","2.60","65.40","53.72"
"03/11/1997","3.27","3.27","1.37","15.2","3.44",".76","3.13","2.61","65.51","47.65"
"03/12/1997","3.26","3.26","1.37","15.3","3.44",".76","3.14","2.61","64.91","-2.88"
"03/13/1997","3.24","3.24","1.37","15.5","3.42",".75","3.15","2.61","63.02","-97.63"
"03/14/1997","3.23","3.23","1.36","15.4","3.40",".75","3.17","2.60","61.56","-66.51"
"03/17/1997","3.22","3.22","1.36","15.6","3.39",".74","3.18","2.60","60.21","-110.05"
"03/18/1997","3.20","3.20","1.36","16.0","3.37",".74","3.19","2.59","58.41","-146.60"
"03/19/1997","3.17","3.17","1.35","16.4","3.34",".72","3.19","2.58","56.33","-163.80"
"03/20/1997","3.14","3.14","1.34","16.6","3.31",".71","3.19","2.56","54.32","-179.50"
"03/21/1997","3.12","3.12","1.33","16.3","3.28",".70","3.19","2.55","52.62","-150.95"
"03/24/1997","3.10","3.10","1.31","16.0","3.26",".68","3.19","2.54","51.57","-137.63"
"03/25/1997","3.08","3.08","1.29","15.7","3.23",".66","3.19","2.53","50.57","-110.45"
"03/26/1997","3.06","3.06","1.25","15.2","3.21",".65","3.18","2.53","49.83","-86.72"
"03/27/1997","3.02","3.02","1.20","15.6","3.16",".63","3.16","2.51","47.70","-152.40"
"03/31/1997","2.96","2.96","1.11","16.5","3.10",".60","3.13","2.48","44.14","-217.51"
"04/01/1997","2.91","2.91","1.11","16.5","3.04",".56","3.09","2.45","41.25","-195.02"
"04/02/1997","2.85","2.85","1.09","16.9","2.97",".51","3.05","2.42","37.88","-215.45"
"04/03/1997","2.79","2.79","1.07","16.8","2.90",".45","3.01","2.39","34.97","-219.62"
"04/04/1997","2.74","2.74","1.04","16.0","2.85",".39","2.96","2.36","33.35","-160.65"
"04/07/1997","2.69","2.69","1.00","15.6","2.80",".33","2.92","2.34","32.54","-75.84"
"04/08/1997","2.65","2.65",".96","15.0","2.76",".28","2.90","2.32","32.23","-44.30"
"04/09/1997","2.61","2.61",".91","14.9","2.71",".23","2.87","2.29","31.57","-29.23"
"04/10/1997","2.56","2.56",".86","14.8","2.66",".18","2.85","2.27","30.75","-32.16"
"04/11/1997","2.49","2.49",".80","15.3","2.59",".13","2.80","2.23","28.23","-126.72"
"04/14/1997","2.43","2.43",".73","15.0","2.52",".07","2.75","2.20","26.57","-124.66"
"04/15/1997","2.39","2.39",".67","14.6","2.47",".02","2.71","2.17","26.17","-35.87"
"04/16/1997","2.36","2.36",".61","13.9","2.44","-.03","2.67","2.15","26.59","1.58"
"04/17/1997","2.32","2.32",".54","14.1","2.40","-.08","2.62","2.13","26.96","14.28"
"04/18/1997","2.29","2.29",".46","14.0","2.36","-.13","2.59","2.12","27.66","54.74"
"04/21/1997","2.25","2.25",".37","14.4","2.32","-.17","2.55","2.10","27.65","11.56"
"04/22/1997","2.24","2.24",".28","14.2","2.30","-.22","2.51","2.08","28.88","51.71"
"04/23/1997","2.22","2.22",".17","14.5","2.28","-.27","2.47","2.07","29.99","39.41"
"04/24/1997","2.19","2.19",".06","14.9","2.26","-.32","2.43","2.06","30.83","34.77"
"04/25/1997","2.17","2.17",".05","15.4","2.23","-.36","2.37","2.04","30.96","-16.48"
"04/28/1997","2.15","2.15",".05","15.5","2.21","-.40","2.31","2.03","31.81","9.15"
"04/29/1997","2.15","2.15",".05","15.1","2.21","-.43","2.26","2.03","34.51","103.07"
"04/30/1997","2.16","2.16",".05","15.2","2.23","-.46","2.21","2.04","37.61","133.42"
"05/01/1997","2.17","2.17",".05","15.3","2.24","-.49","2.16","2.04","40.23","144.99"
"05/02/1997","2.19","2.19",".05","14.4","2.27","-.50","2.13","2.05","43.98","222.02"
"05/05/1997","2.23","2.23",".05","14.2","2.33","-.52","2.11","2.07","48.88","267.36"
"05/06/1997","2.27","2.27",".05","14.6","2.38","-.52","2.09","2.09","52.89","230.97"
"05/07/1997","2.29","2.29",".05","15.2","2.42","-.52","2.05","2.10","55.44","150.38"
"05/08/1997","2.31","2.31",".05","15.4","2.46","-.51","2.02","2.11","57.93","149.22"
"05/09/1997","2.34","2.34",".05","15.3","2.50","-.50","2.00","2.13","60.45","162.36"
"05/12/1997","2.38","2.38",".05","15.1","2.56","-.49","1.99","2.15","63.58","199.57"
"05/13/1997","2.41","2.41",".05","15.3","2.60","-.47","1.98","2.16","65.89","158.84"
"05/14/1997","2.44","2.44",".05","15.4","2.64","-.45","1.97","2.18","68.08","162.21"
"05/15/1997","2.48","2.48",".05","15.2","2.69","-.42","1.96","2.20","70.35","142.56"
"05/16/1997","2.50","2.50",".05","15.7","2.72","-.40","1.95","2.21","71.36","89.03"
"05/19/1997","2.52","2.52",".05","15.8","2.76","-.37","1.93","2.23","72.35","92.05"
"05/20/1997","2.55","2.55",".05","15.3","2.79","-.34","1.91","2.24","73.80","97.02"
"05/21/1997","2.58","2.58",".05","15.0","2.82","-.31","1.90","2.26","74.79","96.32"
"05/22/1997","2.60","2.60",".05","14.7","2.85","-.27","1.89","2.27","75.30","82.67"
"05/23/1997","2.63","2.63",".05","14.1","2.88","-.24","1.89","2.29","76.57","138.33"
"05/27/1997","2.67","2.67",".02","14.0","2.92","-.20","1.90","2.31","77.75","107.87"
"05/28/1997","2.69","2.69",".07","14.1","2.95","-.17","1.90","2.32","78.54","92.94"
"05/29/1997","2.71","2.71",".10","14.2","2.97","-.14","1.91","2.33","78.84","95.17"
"05/30/1997","2.74","2.74",".11","14.4","3.00","-.10","1.92","2.35","79.39","112.79"
"06/02/1997","2.76","2.76",".10","14.8","3.02","-.07","1.93","2.36","79.63","119.59"
"06/03/1997","2.78","2.78",".10","15.0","3.04","-.03","1.94","2.37","79.59","120.47"
"06/04/1997","2.79","2.79",".09","15.2","3.05",".00","1.94","2.38","79.04","82.04"
"06/05/1997","2.80","2.80",".09","15.2","3.07",".04","1.95","2.39","78.72","91.12"
"06/06/1997","2.83","2.83",".10","14.8","3.09",".07","1.96","2.40","79.38","128.87"
"06/09/1997","2.86","2.86",".11","14.5","3.12",".11","2.00","2.42","80.18","118.82"
"06/10/1997","2.89","2.89",".13","14.4","3.15",".14","2.04","2.44","80.85","103.41"
"06/11/1997","2.92","2.92",".15","14.2","3.19",".17","2.09","2.46","81.62","102.70"
"06/12/1997","2.97","2.97",".18","13.8","3.23",".21","2.15","2.48","83.15","141.50"
"06/13/1997","3.02","3.02",".21","13.8","3.29",".24","2.21","2.51","85.06","161.03"
"06/16/1997","3.07","3.07",".24","14.1","3.34",".27","2.27","2.54","86.64","120.86"
"06/17/1997","3.11","3.11",".28","14.3","3.39",".30","2.33","2.57","87.90","88.09"
"06/18/1997","3.15","3.15",".32","14.7","3.43",".32","2.38","2.59","88.51","54.08"
"06/19/1997","3.20","3.20",".37","14.7","3.48",".35","2.43","2.62","89.59","83.49"
"06/20/1997","3.24","3.24",".42","14.9","3.53",".38","2.49","2.65","90.30","35.89"
"06/23/1997","3.26","3.26",".49","15.6","3.55",".40","2.56","2.66","89.26","-41.34"
"06/24/1997","3.30","3.30",".56","15.3","3.60",".42","2.63","2.68","89.42","-8.01"
"06/25/1997","3.32","3.32",".63","15.7","3.63",".44","2.69","2.70","88.79","-36.70"
"06/26/1997","3.34","3.34",".72","16.0","3.65",".46","2.73","2.71","87.67","-53.92"
"06/27/1997","3.36","3.36",".83","16.1","3.67",".48","2.79","2.72","86.81","-16.26"
"06/30/1997","3.38","3.38",".97","16.3","3.69",".50","2.84","2.74","85.70","-17.72"
"07/01/1997","3.40","3.40",".97","16.2","3.71",".51","2.89","2.75","85.03","-1.65"
"07/02/1997","3.43","3.43",".98","15.6","3.75",".53","2.95","2.77","85.20","30.95"
"07/03/1997","3.47","3.47",".98","14.9","3.79",".55","3.01","2.80","86.10","75.90"
"07/07/1997","3.51","3.51",".99","14.9","3.82",".56","3.07","2.82","86.43","51.76"
"07/08/1997","3.54","3.54","1.01","14.5","3.85",".58","3.14","2.84","87.06","57.01"
"07/09/1997","3.57","3.57","1.02","15.0","3.87",".59","3.19","2.86","86.70","1.74"
"07/10/1997","3.60","3.60","1.03","14.8","3.89",".61","3.24","2.88","86.64","23.39"
"07/11/1997","3.63","3.63","1.05","14.6","3.91",".62","3.28","2.90","86.71","36.27"
"07/14/1997","3.65","3.65","1.06","14.6","3.93",".63","3.32","2.91","86.75","19.96"
"07/15/1997","3.69","3.69","1.08","14.3","3.96",".65","3.36","2.94","87.15","9.31"
"07/16/1997","3.73","3.73","1.09","14.2","4.01",".66","3.38","2.96","88.16","45.29"
"07/17/1997","3.76","3.76","1.11","14.6","4.04",".67","3.41","2.98","88.45","6.68"
"07/18/1997","3.78","3.78","1.13","15.5","4.06",".68","3.44","3.00","87.45","-71.92"
"07/21/1997","3.79","3.79","1.15","16.2","4.06",".70","3.46","3.00","86.11","-129.40"
"07/22/1997","3.82","3.82","1.17","16.1","4.10",".71","3.50","3.02","86.30","-63.07"
"07/23/1997","3.85","3.85","1.20","16.1","4.13",".72","3.52","3.04","86.51","-40.73"
"07/24/1997","3.88","3.88","1.23","16.0","4.16",".74","3.55","3.06","86.77","-54.06"
"07/25/1997","3.90","3.90","1.26","15.9","4.19",".75","3.58","3.08","86.72","-61.56"
"07/28/1997","3.92","3.92","1.30","16.2","4.22",".76","3.60","3.10","86.32","-66.84"
"07/29/1997","3.95","3.95","1.35","16.3","4.25",".78","3.63","3.12","86.22","-42.51"
"07/30/1997","3.98","3.98","1.41","16.2","4.29",".79","3.67","3.14","86.79","13.05"
"07/31/1997","4.01","4.01","1.49","16.3","4.32",".80","3.70","3.16","87.26","26.82"
"08/01/1997","4.04","4.04","1.50","16.3","4.35",".82","3.73","3.18","87.05","-32.25"
"08/04/1997","4.06","4.06","1.50","16.3","4.38",".83","3.76","3.19","86.92","-36.26"
"08/05/1997","4.08","4.08","1.51","16.0","4.41",".84","3.79","3.21","86.87","-25.97"
"08/06/1997","4.11","4.11","1.51","15.5","4.44",".86","3.82","3.23","87.21","9.24"
"08/07/1997","4.13","4.13","1.52","15.4","4.46",".87","3.85","3.24","86.71","-24.88"
"08/08/1997","4.12","4.12","1.53","15.8","4.46",".88","3.87","3.24","84.75","-131.72"
"08/11/1997","4.12","4.12","1.54","16.1","4.46",".89","3.88","3.25","83.04","-131.77"
"08/12/1997","4.11","4.11","1.55","16.8","4.45",".90","3.89","3.25","80.68","-143.51"
"08/13/1997","4.10","4.10","1.56","17.4","4.43",".92","3.90","3.24","78.26","-140.49"
"08/14/1997","4.08","4.08","1.58","17.6","4.41",".93","3.92","3.24","76.25","-116.45"
"08/15/1997","4.04","4.04","1.59","18.4","4.37",".94","3.92","3.22","72.77","-184.53"
"08/18/1997","4.02","4.02","1.60","18.3","4.35",".95","3.92","3.21","70.29","-170.78"
"08/19/1997","4.00","4.00","1.61","17.8","4.33",".96","3.92","3.20","69.05","-90.95"
"08/20/1997","4.00","4.00","1.63","16.9","4.33",".97","3.92","3.21","68.89","-31.37"
"08/21/1997","3.98","3.98","1.64","17.3","4.31",".98","3.92","3.20","67.71","-89.69"
"08/22/1997","3.96","3.96","1.66","17.5","4.30",".98","3.91","3.19","66.39","-131.62"
"08/25/1997","3.94","3.94","1.68","17.7","4.27",".99","3.89","3.18","65.03","-100.73"
"08/26/1997","3.91","3.91","1.70","18.1","4.24","1.00","3.87","3.17","63.28","-103.71"
"08/27/1997","3.88","3.88","1.73","18.1","4.21","1.01","3.84","3.16","61.81","-71.40"
"08/28/1997","3.84","3.84","1.76","18.5","4.17","1.02","3.82","3.14","59.84","-74.99"
"08/29/1997","3.80","3.80","1.79","18.7","4.13","1.02","3.79","3.12","57.88","-78.09"
"09/02/1997","3.78","3.78","1.79","18.1","4.12","1.03","3.77","3.11","58.00",".84"
"09/03/1997","3.77","3.77","1.79","18.1","4.10","1.04","3.77","3.11","58.17","26.22"
"09/04/1997","3.75","3.75","1.79","18.2","4.08","1.05","3.75","3.10","58.46","26.71"
"09/05/1997","3.74","3.74","1.80","18.0","4.06","1.06","3.74","3.10","58.68","42.87"
"09/08/1997","3.72","3.72","1.80","17.9","4.05","1.06","3.74","3.09","59.04","67.68"
"09/09/1997","3.71","3.71","1.81","17.6","4.03","1.07","3.74","3.09","59.50","70.99"
"09/10/1997","3.68","3.68","1.81","17.9","4.00","1.08","3.73","3.07","58.91","15.54"
"09/11/1997","3.65","3.65","1.81","18.2","3.96","1.09","3.71","3.06","57.84","-28.54"
"09/12/1997","3.63","3.63","1.82","18.1","3.93","1.10","3.69","3.05","57.77","36.98"
"09/15/1997","3.60","3.60","1.82","18.4","3.90","1.11","3.66","3.03","57.42","38.26"
"09/16/1997","3.60","3.60","1.83","17.7","3.91","1.11","3.65","3.03","58.82","99.92"
"09/17/1997","3.59","3.59","1.83","17.6","3.91","1.12","3.63","3.03","59.93","81.69"
"09/18/1997","3.59","3.59","1.84","17.2","3.91","1.13","3.62","3.03","61.13","90.24"
"09/19/1997","3.59","3.59","1.85","16.7","3.91","1.13","3.60","3.03","62.31","65.02"
"09/22/1997","3.59","3.59","1.86","16.2","3.92","1.14","3.59","3.04","63.65","73.45"
"09/23/1997","3.59","3.59","1.87","15.8","3.92","1.14","3.57","3.04","64.53","40.97"
"09/24/1997","3.58","3.58","1.88","15.9","3.91","1.15","3.54","3.03","64.72","25.27"
"09/25/1997","3.56","3.56","1.89","15.8","3.90","1.16","3.51","3.03","64.31","5.94"
"09/26/1997","3.55","3.55","1.90","15.4","3.89","1.16","3.48","3.02","64.39","31.82"
"09/29/1997","3.54","3.54","1.92","15.0","3.88","1.17","3.46","3.02","64.95","40.35"
"09/30/1997","3.53","3.53","1.95","15.3","3.86","1.18","3.44","3.02","65.02","43.88"
"10/01/1997","3.53","3.53","1.95","15.1","3.86","1.18","3.41","3.02","65.49","74.29"
"10/02/1997","3.53","3.53","1.95","15.0","3.86","1.19","3.38","3.02","66.21","77.56"
"10/03/1997","3.53","3.53","1.95","14.6","3.87","1.19","3.35","3.02","67.12","93.59"
"10/06/1997","3.54","3.54","1.95","14.4","3.88","1.20","3.33","3.03","68.36","105.24"
"10/07/1997","3.56","3.56","1.95","13.8","3.90","1.20","3.32","3.04","70.03","96.37"
"10/08/1997","3.56","3.56","1.96","13.6","3.91","1.21","3.30","3.05","70.90","22.71"
"10/09/1997","3.56","3.56","1.96","13.9","3.91","1.21","3.27","3.05","71.37","-20.88"
"10/10/1997","3.56","3.56","1.97","13.4","3.91","1.22","3.24","3.05","71.46","-42.01"
"10/13/1997","3.56","3.56","1.97","13.2","3.91","1.22","3.21","3.05","71.49","-37.04"
"10/14/1997","3.56","3.56","1.97","13.1","3.90","1.23","3.18","3.05","71.46","-41.78"
"10/15/1997","3.55","3.55","1.98","13.1","3.90","1.23","3.15","3.05","71.05","-71.50"
"10/16/1997","3.53","3.53","1.98","13.3","3.87","1.23","3.10","3.04","69.81","-111.33"
"10/17/1997","3.50","3.50","1.98","13.7","3.83","1.23","3.06","3.03","67.69","-193.21"
"10/20/1997","3.49","3.49","1.98","13.4","3.80","1.23","3.04","3.02","66.58","-129.16"
"10/21/1997","3.48","3.48","1.99","12.8","3.79","1.23","3.02","3.02","66.77","-65.91"
"10/22/1997","3.47","3.47","1.99","12.9","3.77","1.23","3.01","3.02","66.63","-87.33"
"10/23/1997","3.45","3.45","1.99","14.0","3.73","1.23","2.99","3.00","65.04","-174.44"
"10/24/1997","3.42","3.42","1.99","14.8","3.67","1.22","2.97","2.99","62.95","-165.15"
"10/27/1997","3.32","3.32","1.98","18.5","3.50","1.21","2.93","2.94","56.19","-280.55"
"10/28/1997","3.28","3.28","1.96","18.7","3.53","1.19","2.90","2.91","53.40","-221.76"
"10/29/1997","3.23","3.23","1.93","20.0","3.56","1.16","2.87","2.89","50.94","-149.68"
"10/30/1997","3.17","3.17","1.89","20.0","3.57","1.14","2.82","2.85","47.58","-200.32"
"10/31/1997","3.12","3.12","1.82","20.0","3.59","1.12","2.79","2.82","45.54","-113.52"
"11/03/1997","3.09","3.09","1.82","20.0","3.63","1.11","2.77","2.81","45.53","-13.55"
"11/04/1997","3.07","3.07","1.82","20.0","3.66","1.10","2.75","2.80","45.71","-5.46"
"11/05/1997","3.05","3.05","1.81","20.0","3.70","1.09","2.74","2.78","46.13","19.05"
"11/06/1997","3.02","3.02","1.81","20.0","3.72","1.08","2.73","2.77","46.13","-8.25"
"11/07/1997","2.99","2.99","1.80","20.0","3.74","1.07","2.71","2.75","45.20","-102.67"
"11/10/1997","2.95","2.95","1.79","20.0","3.75","1.06","2.70","2.72","43.99","-87.52"
"11/11/1997","2.91","2.91","1.78","20.0","3.76","1.05","2.67","2.70","43.03","-83.55"
"11/12/1997","2.85","2.85","1.77","20.0","3.75","1.04","2.63","2.67","40.75","-156.33"
"11/13/1997","2.81","2.81","1.76","20.0","3.75","1.03","2.59","2.64","39.50","-136.46"
"11/14/1997","2.78","2.78","1.75","20.0","3.76","1.01","2.56","2.62","39.35","-66.34"
"11/17/1997","2.76","2.76","1.73","20.0","3.79","1.00","2.54","2.61","40.64","24.02"
"11/18/1997","2.74","2.74","1.72","20.0","3.81",".99","2.52","2.60","41.20","-7.39"
"11/19/1997","2.73","2.73","1.70","20.0","3.83",".98","2.51","2.59","42.11",".91"
"11/20/1997","2.72","2.72","1.68","20.0","3.86",".97","2.50","2.59","43.98","59.26"
"11/21/1997","2.72","2.72","1.65","19.6","3.89",".96","2.50","2.58","45.86","66.51"
"11/24/1997","2.71","2.71","1.63","19.5","3.91",".95","2.49","2.57","46.28","-14.51"
